user_id,movie_id,rev_rating,rev_comment
290,458,2,A Fast-Paced Documentary of a Mad Cow And a Boy who must Pursue a Dentist in A Baloon
42,458,1,A Astounding Saga of a Dog And a Squirrel who must Conquer a Dog in An Abandoned Fun House
72,458,0,A Fanciful Panorama of a Technical Writer And a Boy who must Find a Dentist in An Abandoned Fun House
87,458,0,A Astounding Character Study of a Monkey And a Moose who must Outgun a Cat in A U-Boat
311,458,8,A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon
72,458,2,A Insightful Panorama of a Squirrel And a Mad Cow who must Confront a Student in The First Manned Space Station
507,458,7,A Awe-Inspiring Epistle of a Feminist And a Girl who must Sink a Girl in The Outback
523,458,0,A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery
1,458,1,A Stunning Reflection of a Boat And a Pastry Chef who must Succumb a A Shark in A Jet Boat
504,458,5,A Thrilling Display of a Database Administrator And a Monkey who must Overcome a Dog in An Abandoned Fun House
60,459,5,A Astounding Reflection of a Explorer And a Dentist who must Pursue a Student in Nigeria
267,459,5,A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia
468,459,9,A Fanciful Epistle of a Student And a Astronaut who must Kill a Waitress in A Shark Tank
0,460,7,A Boring Panorama of a Man And a Mad Cow who must Face a Explorer in Ancient India
134,460,2,A Amazing Yarn of a Hunter And a Butler who must Defeat a Boy in A Jet Boat
77,460,7,A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan
171,461,7,A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan
233,461,5,A Amazing Display of a Lumberjack And a Teacher who must Outrace a Woman in A U-Boat
192,461,7,A Epic Character Study of a Feminist And a Student who must Meet a Woman in A Baloon
310,461,2,A Thrilling Panorama of a Technical Writer And a Car who must Discover a Forensic Psychologist in A Shark Tank
4,462,9,A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California
550,462,6,A Intrepid Yarn of a Husband And a Womanizer who must Pursue a Mad Scientist in New Orleans
188,462,3,A Touching Epistle of a Monkey And a Feminist who must Discover a Boat in Berlin
217,462,2,A Boring Character Study of a Boy And a Woman who must Battle a Astronaut in Australia
479,462,1,A Epic Documentary of a Composer And a Robot who must Overcome a Car in Berlin
478,462,5,A Astounding Yarn of a Womanizer And a Dog who must Reach a Waitress in A MySQL Convention
95,462,3,A Stunning Yarn of a Woman And a Frisbee who must Escape a Waitress in A U-Boat
44,462,2,A Emotional Drama of a Monkey And a Robot who must Defeat a Monkey in New Orleans
354,462,9,A Touching Display of a Hunter And a Secret Agent who must Redeem a Husband in The Outback
494,463,7,A Fanciful Character Study of a Student And a Explorer who must Succumb a Composer in An Abandoned Mine Shaft
512,463,4,A Action-Packed Tale of a Boy And a Lumberjack who must Chase a Madman in A Baloon
381,463,1,A Lacklusture Reflection of a Girl And a Husband who must Find a Robot in The Canadian Rockies
252,463,0,A Insightful Reflection of a Pioneer And a Teacher who must Build a Composer in The First Manned Space Station
148,463,3,A Unbelieveable Story of a Teacher And a Boat who must Confront a Moose in A Baloon
595,463,5,A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback
189,463,2,A Amazing Drama of a Car And a Squirrel who must Pursue a Car in Soviet Georgia
107,463,8,A Awe-Inspiring Saga of a Composer And a Frisbee who must Succumb a Pioneer in The Sahara Desert
371,463,4,A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat
493,463,10,A Fateful Reflection of a Dog And a Mad Scientist who must Meet a Mad Scientist in New Orleans
435,463,10,A Insightful Story of a Man And a Feminist who must Fight a Composer in Australia
492,464,1,A Epic Yarn of a Cat And a Madman who must Vanquish a Dentist in An Abandoned Amusement Park
22,464,3,A Insightful Yarn of a Boy And a Sumo Wrestler who must Outgun a Car in The Outback
19,465,6,A Fanciful Yarn of a Database Administrator And a Mad Cow who must Pursue a Womanizer in Berlin
469,465,2,A Thoughtful Saga of a A Shark And a Monkey who must Outgun a Student in Ancient China
78,465,1,A Fateful Reflection of a Dog And a Mad Cow who must Outrace a Teacher in An Abandoned Mine Shaft
363,465,9,A Beautiful Epistle of a Secret Agent And a Pioneer who must Chase a Astronaut in Ancient China
492,465,8,A Astounding Tale of a A Shark And a Moose who must Meet a Womanizer in The Sahara Desert
242,466,4,A Awe-Inspiring Epistle of a Pioneer And a Student who must Outgun a Crocodile in The Outback
551,466,4,A Emotional Display of a Man And a Explorer who must Build a Boy in A Manhattan Penthouse
418,466,9,A Boring Drama of a A Shark And a Explorer who must Redeem a Waitress in The Canadian Rockies
26,466,2,A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon
82,466,4,A Insightful Story of a Man And a Husband who must Overcome a Madman in A Monastery
149,466,7,A Fast-Paced Character Study of a Dentist And a Moose who must Defeat a Composer in The First Manned Space Station
168,467,5,A Thrilling Reflection of a Teacher And a Composer who must Find a Man in The First Manned Space Station
169,467,2,A Unbelieveable Epistle of a Dog And a Woman who must Confront a Moose in The Gulf of Mexico
223,467,1,A Intrepid Display of a Pastry Chef And a Cat who must Kill a A Shark in Ancient China
581,467,2,A Boring Epistle of a Pioneer And a Mad Scientist who must Escape a Frisbee in The Gulf of Mexico
92,467,9,A Thoughtful Character Study of a Squirrel And a Technical Writer who must Outrace a Student in Ancient Japan
214,467,1,A Astounding Tale of a Mad Scientist And a Husband who must Redeem a Database Administrator in Ancient Japan
321,467,3,A Thrilling Drama of a Girl And a Robot who must Redeem a Waitress in An Abandoned Mine Shaft
195,468,4,A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia
314,468,9,A Action-Packed Display of a Frisbee And a Pastry Chef who must Pursue a Crocodile in A Jet Boat
212,468,4,A Stunning Reflection of a Student And a Technical Writer who must Battle a Butler in The First Manned Space Station
35,468,10,A Stunning Drama of a Robot And a Feminist who must Outgun a Butler in Nigeria
204,468,10,A Emotional Character Study of a Robot And a A Shark who must Defeat a Technical Writer in A Manhattan Penthouse
236,468,7,A Lacklusture Drama of a Girl And a Technical Writer who must Redeem a Monkey in A Shark Tank
73,468,3,A Brilliant Panorama of a Hunter And a Explorer who must Pursue a Dentist in An Abandoned Fun House
330,469,9,A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback
250,469,1,A Emotional Yarn of a Robot And a Boy who must Outgun a Technical Writer in A U-Boat
25,469,1,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia
448,469,7,A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank
160,469,5,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat
23,469,7,A Taut Character Study of a Boy And a Robot who must Redeem a Mad Scientist in Ancient India
529,469,6,A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert
207,469,1,A Astounding Character Study of a A Shark And a A Shark who must Discover a Crocodile in The Outback
39,470,4,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat
200,470,5,A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico
437,470,0,A Intrepid Panorama of a Sumo Wrestler And a Forensic Psychologist who must Discover a Moose in The First Manned Space Station
279,470,9,A Touching Documentary of a Pastry Chef And a Pastry Chef who must Build a Mad Scientist in California
418,471,7,A Insightful Story of a Teacher And a Hunter who must Face a Mad Cow in California
555,471,1,A Thoughtful Documentary of a Composer And a Explorer who must Conquer a Dentist in New Orleans
196,471,7,A Fast-Paced Reflection of a Waitress And a Hunter who must Defeat a Forensic Psychologist in A Baloon
259,472,4,A Lacklusture Saga of a Moose And a Teacher who must Kill a Forensic Psychologist in A MySQL Convention
214,472,7,A Thrilling Character Study of a Moose And a Student who must Escape a Butler in The First Manned Space Station
479,473,0,A Stunning Display of a Moose And a Database Administrator who must Pursue a Composer in A Jet Boat
107,473,5,A Intrepid Reflection of a Waitress And a A Shark who must Kill a Squirrel in The Outback
92,473,9,A Thrilling Yarn of a Waitress And a Dentist who must Find a Hunter in A Monastery
585,473,3,A Fast-Paced Documentary of a Crocodile And a Sumo Wrestler who must Conquer a Explorer in California
47,473,6,A Stunning Tale of a Mad Cow And a Boy who must Battle a Boy in Berlin
86,473,6,A Astounding Saga of a Mad Cow And a Pastry Chef who must Discover a Husband in Ancient India
471,473,9,A Fanciful Story of a Womanizer And a Dog who must Face a Forensic Psychologist in The Sahara Desert
40,473,5,A Boring Drama of a Car And a Dog who must Succumb a Madman in Soviet Georgia
231,473,8,A Boring Character Study of a Student And a Robot who must Meet a Woman in California
268,473,0,A Fanciful Documentary of a Pioneer And a Boat who must Pursue a Pioneer in An Abandoned Mine Shaft
319,474,5,A Fateful Reflection of a Waitress And a Crocodile who must Challenge a Forensic Psychologist in California
306,474,2,A Fateful Drama of a Frisbee And a Crocodile who must Vanquish a Dog in The First Manned Space Station
481,474,3,A Action-Packed Saga of a Womanizer And a Woman who must Overcome a Student in California
325,474,3,A Beautiful Documentary of a Forensic Psychologist And a Cat who must Reach a Astronaut in Nigeria
479,474,7,A Boring Documentary of a Dentist And a Butler who must Confront a Monkey in A MySQL Convention
387,474,10,A Touching Epistle of a Squirrel And a Explorer who must Redeem a Pastry Chef in The Sahara Desert
562,474,4,A Unbelieveable Panorama of a Composer And a Butler who must Overcome a Database Administrator in The First Manned Space Station
352,474,6,A Lacklusture Drama of a Waitress And a Husband who must Fight a Husband in California
158,475,5,A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory
295,475,4,A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory
471,475,6,A Touching Character Study of a Boat And a Student who must Sink a A Shark in Nigeria
272,475,7,A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery
235,475,2,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan
40,475,2,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention
111,475,3,A Lacklusture Epistle of a Cat And a Husband who must Confront a Boy in A MySQL Convention
245,475,5,A Brilliant Documentary of a Womanizer And a Squirrel who must Find a Technical Writer in The Sahara Desert
340,475,6,A Taut Yarn of a Mad Scientist And a Crocodile who must Outgun a Database Administrator in A Monastery
527,476,4,A Amazing Yarn of a Robot And a Womanizer who must Discover a Forensic Psychologist in Berlin
5,476,8,A Insightful Display of a Lumberjack And a Sumo Wrestler who must Meet a Man in The Outback
514,476,10,A Touching Epistle of a Butler And a Boy who must Find a Mad Scientist in The Sahara Desert
198,476,10,A Intrepid Story of a Sumo Wrestler And a Teacher who must Meet a A Shark in An Abandoned Fun House
164,476,4,A Taut Drama of a Womanizer And a Lumberjack who must Succumb a Pioneer in Ancient India
201,477,8,A Unbelieveable Documentary of a Frisbee And a Boat who must Meet a Boy in The Canadian Rockies
63,477,9,A Thoughtful Panorama of a Man And a Car who must Sink a Composer in Berlin
455,477,4,A Boring Documentary of a Mad Cow And a Cat who must Build a Lumberjack in New Orleans
349,477,0,A Beautiful Panorama of a Boat And a Crocodile who must Outrace a Dog in Australia
93,477,7,A Awe-Inspiring Story of a Butler And a Sumo Wrestler who must Redeem a Boy in New Orleans
549,478,8,A Touching Tale of a Explorer And a Boat who must Defeat a Robot in Australia
22,478,2,A Astounding Tale of a Crocodile And a Car who must Outrace a Squirrel in A U-Boat
587,478,6,A Fast-Paced Story of a Waitress And a Cat who must Fight a Girl in Australia
64,478,6,A Awe-Inspiring Drama of a Monkey And a Composer who must Escape a Feminist in A U-Boat
244,478,8,A Thrilling Reflection of a Waitress And a Butler who must Battle a Butler in A Jet Boat
263,479,0,A Beautiful Tale of a Astronaut And a Mad Cow who must Challenge a Cat in A Baloon Factory
267,479,10,A Thoughtful Display of a Astronaut And a Feminist who must Chase a Frisbee in A Jet Boat
77,479,3,A Epic Drama of a Feminist And a Pioneer who must Sink a Composer in New Orleans
151,479,2,A Thoughtful Character Study of a Waitress And a Feminist who must Build a Teacher in Ancient Japan
332,480,2,A Boring Tale of a Husband And a Boy who must Fight a Squirrel in Ancient China
448,480,3,A Awe-Inspiring Reflection of a Dog And a Student who must Kill a Car in An Abandoned Fun House
160,480,2,A Astounding Story of a Forensic Psychologist And a Cat who must Battle a Teacher in An Abandoned Mine Shaft
486,480,2,A Lacklusture Display of a Waitress And a Lumberjack who must Chase a Pioneer in New Orleans
462,480,7,A Insightful Display of a Database Administrator And a Student who must Build a Hunter in Berlin
436,480,7,A Emotional Saga of a Womanizer And a Pioneer who must Overcome a Dentist in A Baloon
362,481,6,A Awe-Inspiring Display of a Husband And a Squirrel who must Battle a Sumo Wrestler in A Jet Boat
576,481,5,A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia
264,481,0,A Lacklusture Story of a Madman And a Teacher who must Kill a Frisbee in The Gulf of Mexico
599,482,3,A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention
